race_date,venue_code,race_number,grade,is_night,predicted_rank_1_racer,predicted_rank_1_probability,actual_rank_1_racer,actual_kimarite,entry_course_actual,entry_course_program,race_weather_number,race_wind,race_wind_direction_number,race_wave,race_temperature,race_water_temperature,motor_2rate,motor_3rate,racer_id,start_timing,hit_top1,hit_top2,brier_score,used_model,training_races_so_far,naive_predicted_course,naive_hit_top1
2025-08-10,7,11,5,1,1,0.4304,4,2,1,1,3,5,13,3,28,27,22.22,27.78,5068,0.18,0,1,0.1442,1,16399,1,0
2025-08-10,7,12,5,1,1,0.5073,4,4,1,1,3,2,13,1,28,27,50,70,3946,0.14,0,0,0.1646,1,16399,1,0
2025-08-10,8,1,5,0,1,0.6957,1,1,1,1,2,1,9,0,27,30,39.68,49.74,4518,0.21,1,1,0.0189,1,16399,1,1
2025-08-10,8,2,5,0,1,0.5463,1,1,1,1,2,2,9,0,28,30,40.78,57.54,4062,0.14,1,1,0.0458,1,16399,1,1
2025-08-10,8,3,5,0,1,0.3581,1,1,1,1,2,1,9,0,28,30,34.86,48.57,3542,0.03,1,1,0.0863,1,16399,1,1
2025-08-10,8,4,5,0,1,0.6211,3,5,1,1,3,1,9,0,28,30,31.18,47.65,4516,0.2,0,1,0.1952,1,16399,1,0
2025-08-10,8,5,5,0,1,0.4865,3,3,1,1,3,2,9,0,28,30,37.29,50.85,4142,0.07,0,0,0.1835,1,16399,1,0
2025-08-10,8,6,5,0,1,0.6357,1,1,1,1,3,2,9,0,28,30,34.66,51.7,5002,0.17,1,1,0.028,1,16399,1,1
2025-08-10,8,7,5,0,1,0.4626,1,1,1,1,3,1,9,0,27,30,40.8,55.75,4016,0.23,1,1,0.0639,1,16399,1,1
2025-08-10,8,8,5,0,1,0.3908,2,2,1,1,3,2,9,0,28,30,34.59,57.86,4752,0.2,0,0,0.1546,1,16399,1,0
2025-08-10,8,9,5,0,1,0.6227,1,1,1,1,3,2,9,0,28,30,33.15,48.37,4080,0.11,1,1,0.0297,1,16399,1,1
2025-08-10,8,10,5,0,1,0.5422,4,3,1,1,3,2,9,0,28,30,42.08,59.56,4509,0.07,0,0,0.1794,1,16399,1,0
2025-08-10,8,11,5,0,1,0.545,1,1,1,1,3,2,7,0,28,30,33.52,51.4,4786,0.09,1,1,0.0436,1,16399,1,1
2025-08-10,8,12,5,0,1,0.4378,1,1,1,1,3,1,9,0,28,30,39.89,53.93,4337,0.11,1,1,0.0653,1,16399,1,1
2025-08-10,11,1,5,0,1,0.6709,5,4,1,1,3,0,17,1,25,29,45,61.25,4649,0.14,0,0,0.2283,1,16399,1,0
2025-08-10,11,2,5,0,1,0.4165,1,1,1,1,3,0,17,1,25,29,29.58,42.25,4992,0.07,1,1,0.0728,1,16399,1,1
2025-08-10,11,3,5,0,1,0.5152,1,1,1,1,3,0,17,1,25,29,23.64,45.45,4039,0.17,1,1,0.0514,1,16399,1,1
2025-08-10,11,4,5,0,1,0.401,4,3,1,1,3,0,17,1,26,29,40.23,52.87,4327,0.3,0,0,0.1658,1,16399,1,0
2025-08-10,11,5,5,0,1,0.6524,1,1,1,1,3,2,13,2,26,29,40.28,63.89,4137,0.1,1,1,0.026,1,16399,1,1
2025-08-10,11,6,5,0,1,0.4913,4,3,1,1,3,3,15,3,26,29,27.85,53.16,3852,0.1,0,0,0.1769,1,16399,1,0
2025-08-10,11,7,5,0,1,0.6175,1,1,1,1,3,2,13,2,27,29,35.44,51.9,4743,0.26,1,1,0.0304,1,16399,1,1
2025-08-10,11,8,5,0,1,0.5944,5,6,1,1,3,0,17,1,27,29,34.48,52.87,4677,0.24,0,0,0.2051,1,16399,1,0
2025-08-10,11,9,5,0,1,0.5705,2,2,1,1,3,1,13,1,26,29,40.54,63.51,3918,0.15,0,0,0.197,1,16399,1,0
2025-08-10,11,10,5,0,1,0.505,3,4,1,1,3,1,13,1,26,29,54.65,66.28,3606,0.14,0,1,0.1542,1,16399,1,0
2025-08-10,11,11,5,0,1,0.5794,4,4,1,1,3,1,13,1,26,29,32.43,45.95,4448,0.21,0,0,0.1953,1,16399,1,0
2025-08-10,11,12,5,0,1,0.4026,3,2,1,1,3,2,13,2,27,29,39.47,52.63,4262,0.14,0,1,0.1466,1,16399,1,0
2025-08-10,13,1,5,0,1,0.589,1,1,1,1,2,7,12,5,29.9,28.5,40.52,58.62,3828,0.23,1,1,0.0372,1,16399,1,1
2025-08-10,13,2,5,0,1,0.4823,3,3,1,1,2,4,14,0,29.5,28.5,38.05,60.18,4982,0.18,0,1,0.1387,1,16399,1,0
2025-08-10,13,3,5,0,1,0.5035,2,3,1,1,2,10,12,8,29.5,28.5,28.95,52.63,5264,0.07,0,1,0.1492,1,16399,1,0
2025-08-10,13,4,5,0,1,0.419,2,3,1,1,2,7,12,5,29.3,28.5,34.86,57.8,4656,0.25,0,1,0.131,1,16399,1,0
2025-08-10,13,5,5,0,1,0.4577,1,1,1,1,3,5,14,3,29.1,28.5,45.95,64.86,4105,0.15,1,1,0.0622,1,16399,1,1
2025-08-10,13,6,5,0,1,0.621,1,1,1,1,2,3,10,0,29.3,28.5,36.44,55.93,4040,0.24,1,1,0.0311,1,16399,1,1
2025-08-10,13,7,5,0,1,0.4483,2,3,1,1,2,7,12,5,29.6,28.5,31.19,52.29,3339,0.34,0,1,0.1272,1,16399,1,0
2025-08-10,13,8,5,0,1,0.6419,6,3,1,1,2,5,14,3,29.5,28.5,34.86,54.13,4295,0.11,0,0,0.2134,1,16399,1,0
2025-08-10,13,9,5,0,1,0.6053,1,1,1,1,2,6,14,4,29.2,28.4,40.16,52.46,4002,0.15,1,1,0.0338,1,16399,1,1
2025-08-10,13,10,5,0,1,0.5058,1,1,1,1,2,4,10,0,29.4,28.4,30.63,48.65,4055,0.13,1,1,0.0531,1,16399,1,1
2025-08-10,13,11,5,0,1,0.4906,3,4,1,1,2,7,14,5,29.3,28.4,28.57,43.75,4877,0.14,0,1,0.1553,1,16399,1,0
2025-08-10,13,12,5,0,1,0.4763,1,1,1,1,2,7,10,5,28.7,28.4,27.93,45.95,4290,0.08,1,1,0.0568,1,16399,1,1
2025-08-10,15,1,5,0,1,0.596,3,3,1,1,3,1,13,1,27,29,26.89,44.34,3246,0.26,0,1,0.1764,1,16399,1,0
2025-08-10,15,2,5,0,1,0.6292,2,2,1,1,3,1,13,1,27,29,29.86,48.34,3482,0.17,0,0,0.2064,1,16399,1,0
2025-08-10,15,3,5,0,1,0.5067,1,1,1,1,3,1,11,1,26,29,28.11,41.01,3619,0.07,1,1,0.0501,1,16399,1,1
2025-08-10,15,4,5,0,1,0.3458,1,1,1,1,3,1,7,1,26,29,33.64,45.45,3528,0.21,1,1,0.0962,1,16399,1,1
2025-08-10,15,5,5,1,1,0.5361,3,4,1,1,3,1,7,1,26,29,38.71,55.76,3277,0.25,0,0,0.1955,1,16399,1,0
2025-08-10,15,6,5,1,1,0.5583,1,1,1,1,3,1,9,1,26,29,30.84,44.86,5093,0.13,1,1,0.0444,1,16399,1,1
2025-08-10,15,7,5,1,1,0.6537,1,1,1,1,3,1,7,1,26,29,32.54,46.89,4379,0.22,1,1,0.0247,1,16399,1,1
2025-08-10,15,8,5,1,1,0.6995,1,1,1,1,3,4,7,4,25,29,32.09,50.23,4659,0.11,1,1,0.0207,1,16399,1,1
2025-08-10,15,9,5,1,1,0.621,1,1,1,1,3,3,5,3,25,29,31.63,53.02,4133,0.14,1,1,0.0294,1,16399,1,1
2025-08-10,15,10,5,1,1,0.6498,1,1,1,1,3,2,3,2,25,29,36.2,59.28,4900,0.17,1,1,0.0276,1,16399,1,1
2025-08-10,15,11,5,1,1,0.6034,1,1,1,1,3,2,3,2,25,29,35.19,49.54,5257,0.18,1,1,0.0341,1,16399,1,1
2025-08-10,15,12,5,1,1,0.5039,1,1,1,1,3,1,1,1,25,29,27.06,42.66,4847,0.2,1,1,0.051,1,16399,1,1
2025-08-10,16,1,5,0,1,0.5235,1,1,1,1,3,1,15,1,27,28,27.33,45.35,5037,0.11,1,1,0.0481,1,16399,1,1
2025-08-10,16,2,5,0,1,0.4128,4,2,1,1,3,0,17,1,27,28,36.2,50.31,3372,0.21,0,0,0.1845,1,16399,1,0
2025-08-10,16,3,5,0,1,0.4689,2,2,1,1,3,0,17,1,27,28,31.58,46.78,4268,0.19,0,1,0.1445,1,16399,1,0
2025-08-10,16,4,5,0,1,0.5418,2,2,1,1,3,2,11,3,27,28,36.69,55.62,5211,0.25,0,0,0.1894,1,16399,1,0
2025-08-10,16,5,5,0,1,0.5053,2,4,1,1,3,1,7,1,27,28,28.4,42.01,5127,0.46,0,1,0.1515,1,16399,1,0
2025-08-10,16,6,5,0,1,0.4465,2,3,1,1,3,2,11,3,27,28,30.91,50.3,4785,0.16,0,1,0.1222,1,16399,1,0
2025-08-10,16,7,5,0,1,0.5437,5,4,1,1,3,2,11,3,27,28,30,44.12,4439,0.2,0,1,0.1621,1,16399,1,0
2025-08-10,16,8,5,0,1,0.4966,2,2,1,1,3,1,11,1,27,28,39.88,58.33,5082,0.15,0,1,0.1325,1,16399,1,0
2025-08-10,16,9,5,0,1,0.5477,1,1,1,1,3,1,15,1,27,28,32.35,47.06,4432,0.05,1,1,0.0443,1,16399,1,1
2025-08-10,16,10,5,0,1,0.4623,2,2,1,1,3,0,17,1,27,28,30.95,50,4995,0.12,0,0,0.1574,1,16399,1,0
2025-08-10,16,11,5,0,1,0.5994,1,1,1,1,3,3,3,3,27,28,31.52,47.27,4788,0.05,1,1,0.0331,1,16399,1,1
2025-08-10,16,12,5,0,1,0.5706,1,1,1,1,3,2,5,3,26,28,37.21,53.49,4776,0.08,1,1,0.0398,1,16399,1,1
2025-08-10,18,1,5,0,1,0.6194,1,1,1,1,3,1,9,1,24,27,36.99,58.9,3684,0.13,1,1,0.0307,1,16399,1,1
2025-08-10,18,2,5,0,1,0.5948,2,2,1,1,3,1,9,1,24,27,46.67,65,4601,0.09,0,1,0.1897,1,16399,1,0
2025-08-10,18,3,5,0,1,0.5898,1,1,1,1,3,1,7,1,24,27,36.49,63.51,3158,0.13,1,1,0.0357,1,16399,1,1
2025-08-10,18,4,5,0,1,0.6805,1,1,1,1,3,1,7,1,24,27,34.43,55.74,4064,0.09,1,1,0.0219,1,16399,1,1
2025-08-10,18,5,5,0,1,0.6906,1,1,1,1,3,1,9,1,25,27,55,70,4703,0.12,1,1,0.0203,1,16399,1,1
2025-08-10,18,6,5,0,1,0.46,1,1,1,1,3,1,9,1,25,27,29.73,47.3,3581,0.13,1,1,0.0665,1,16399,1,1
2025-08-10,18,7,5,0,1,0.5097,3,3,1,1,3,2,9,2,25,27,26.67,42.67,4890,0.1,0,0,0.1798,1,16399,1,0
2025-08-10,18,8,5,0,1,0.5166,2,1,2,1,3,4,7,4,25,27,33.82,51.47,4425,0.17,0,1,0.147,1,16399,1,0
2025-08-10,18,9,5,0,1,0.4182,2,1,2,1,3,4,9,4,25,27,48.61,61.11,4368,0.2,0,0,0.1697,1,16399,1,0
2025-08-10,18,10,5,0,1,0.4691,1,1,1,1,3,3,9,3,24,27,25,48.33,5146,0.12,1,1,0.0599,1,16399,1,1
2025-08-10,18,11,5,0,1,0.4033,1,1,1,1,3,2,11,2,24,27,37.21,56.98,4180,0.09,1,1,0.0778,1,16399,1,1
2025-08-10,18,12,5,0,1,0.4427,1,1,1,1,3,4,9,4,24,27,46.15,64.62,3942,0.24,1,1,0.0638,1,16399,1,1
2025-08-10,19,1,5,0,1,0.5916,1,1,1,1,3,2,9,2,25,30,33.85,53.85,4950,0.22,1,1,0.0351,1,16399,1,1
2025-08-10,19,2,5,0,1,0.5726,2,3,1,1,3,2,9,2,25,30,36.84,50,3901,0.26,0,1,0.1837,1,16399,1,0
2025-08-10,19,3,5,0,1,0.3988,3,3,1,1,3,3,11,3,25,30,34.25,49.32,5106,0.26,0,0,0.1722,1,16399,1,0
2025-08-10,19,4,5,1,1,0.476,2,2,1,1,3,1,9,1,25,30,42.67,58.67,4112,0.2,0,0,0.1676,1,16399,1,0
2025-08-10,19,5,5,1,1,0.6182,2,2,1,1,3,6,13,6,26,30,30.12,49.4,4475,0.31,0,0,0.2,1,16399,1,0
2025-08-10,19,6,5,1,4,0.3204,4,4,4,4,3,3,13,3,26,30,45.45,65.15,3897,0.25,1,1,0.1008,1,16399,1,0
2025-08-10,19,7,5,1,1,0.5396,5,4,1,1,2,3,13,3,26,30,30.12,46.99,4239,0.25,0,1,0.1736,1,16399,1,0
2025-08-10,19,8,5,1,1,0.4338,3,4,1,1,2,2,13,2,26,30,25,44.44,4167,0.26,0,1,0.1088,1,16399,1,0
2025-08-10,19,9,5,1,1,0.6743,1,1,1,1,3,3,13,3,26,30,37.5,52.78,4263,0.08,1,1,0.0213,1,16399,1,1
2025-08-10,19,10,5,1,1,0.668,1,1,1,1,3,2,13,2,26,30,38.96,58.44,4009,0.18,1,1,0.0224,1,16399,1,1
2025-08-10,19,11,5,1,1,0.6005,1,1,1,1,3,3,13,3,26,30,34.21,50,4886,0.18,1,1,0.0333,1,16399,1,1
2025-08-10,19,12,5,1,1,0.473,2,3,1,1,3,3,13,3,26,30,45.45,65.15,3897,0.14,0,0,0.1771,1,16399,1,0
2025-08-10,21,1,5,0,1,0.688,1,1,1,1,3,1,1,1,27,27,32.35,50,5218,0.08,1,1,0.0221,1,16399,1,1
2025-08-10,21,2,5,0,1,0.5705,1,1,1,1,2,1,1,1,27,27,27.12,40.68,4214,0.06,1,1,0.0402,1,16399,1,1
2025-08-10,21,3,5,0,1,0.4866,3,3,1,1,3,1,1,1,27,27,33.33,42.42,5110,0.08,0,1,0.1155,1,16399,1,0
2025-08-10,21,4,5,0,1,0.7144,1,5,1,1,3,1,1,1,27,27,24.24,34.85,4357,0.12,1,1,0.0176,1,16399,1,1
2025-08-10,21,5,5,0,1,0.5705,1,1,1,1,3,2,3,2,27,27,35.59,52.54,3576,0.11,1,1,0.0396,1,16399,1,1
2025-08-10,21,6,5,0,1,0.4609,2,2,1,1,3,1,1,1,27,27,52.17,82.61,3812,0.09,0,1,0.1106,1,16399,1,0
2025-08-10,21,7,5,0,1,0.6902,1,1,1,1,3,1,5,1,25,27,29.23,49.23,4823,0.06,1,1,0.0212,1,16399,1,1
2025-08-10,21,8,5,0,1,0.5591,6,4,1,1,3,4,5,4,25,27,26.92,38.46,3072,0.2,0,0,0.2109,1,16399,1,0
2025-08-10,23,1,5,0,1,0.6628,1,1,1,1,3,5,12,5,28,29,41.77,61.18,4949,0.15,1,1,0.0242,1,16399,1,1
2025-08-10,23,2,5,0,1,0.665,1,1,1,1,3,6,12,6,28,29,30.49,46.75,4072,0.12,1,1,0.0245,1,16399,1,1
2025-08-10,23,3,5,0,1,0.6608,3,4,1,1,3,7,12,7,28,29,36.5,55.13,4503,0.14,0,1,0.1984,1,16399,1,0
2025-08-10,23,4,5,0,1,0.434,1,1,1,1,3,7,12,7,28,29,34.44,54.36,4981,0.14,1,1,0.0669,1,16399,1,1
2025-08-10,23,5,5,0,1,0.5636,1,1,1,1,3,7,12,7,28,29,40.38,55,4027,0.18,1,1,0.0412,1,16399,1,1
2025-08-10,23,6,5,0,1,0.321,4,3,1,1,3,5,12,5,26,29,35.37,55.02,4252,0.21,0,1,0.1221,1,16399,1,0
2025-08-10,23,7,5,0,1,0.3324,3,5,1,1,3,6,12,6,27,29,31.92,46.95,3809,0.24,0,1,0.1075,1,16399,1,0
2025-08-10,23,8,5,0,1,0.4802,4,2,1,1,3,6,12,6,28,29,36.1,56.02,4196,0.03,0,1,0.1306,1,16399,1,0
2025-08-10,23,9,5,0,1,0.4455,6,4,1,1,3,5,12,5,27,29,36.9,52.78,3508,0.29,0,0,0.1868,1,16399,1,0
2025-08-10,23,10,5,0,1,0.3639,2,2,2,1,3,6,12,6,27,29,48.99,63.97,3434,0.15,0,0,0.1585,1,16399,1,0
2025-08-10,23,11,5,0,1,0.3962,1,1,1,1,3,5,12,5,27,29,42.44,60.08,4515,0.07,1,1,0.0791,1,16399,1,1
2025-08-10,23,12,5,0,1,0.3933,3,2,1,1,3,5,12,5,27,29,25.84,42.11,4500,0.13,0,0,0.1518,1,16399,1,0
2025-08-11,1,1,5,0,1,0.4546,3,2,3,1,1,3,12,2,30,29,32.89,50.66,3652,0.15,0,0,0.1722,1,16563,1,0
2025-08-11,1,2,5,0,1,0.4581,2,2,1,1,1,1,12,1,30,29,28.86,48.99,5006,0.13,0,1,0.1419,1,16563,1,0
2025-08-11,1,3,5,0,1,0.4469,6,4,1,1,2,2,12,1,30,29,49.61,65.12,3790,0.14,0,0,0.1698,1,16563,1,0
2025-08-11,1,4,5,0,1,0.3996,2,2,1,1,2,2,12,1,29,29,36.22,49.61,3973,0.17,0,1,0.1303,1,16563,1,0
2025-08-11,1,5,5,1,1,0.6231,1,1,1,1,2,2,12,1,29,29,36.5,52.55,4819,0.18,1,1,0.0308,1,16563,1,1
2025-08-11,1,6,5,1,1,0.759,3,4,1,1,2,2,12,1,29,29,42.18,60.54,5141,0.2,0,1,0.2319,1,16563,1,0
2025-08-11,1,7,5,1,1,0.5337,4,2,1,1,2,3,12,2,28,29,39.34,56.56,3475,0.28,0,0,0.1989,1,16563,1,0
2025-08-11,1,8,5,1,1,0.5808,4,3,1,1,3,2,14,1,28,29,33.33,53.49,3406,0.27,0,0,0.2084,1,16563,1,0
2025-08-11,1,9,5,1,1,0.6104,4,4,1,1,3,0,17,0,27,29,40,57.69,4645,0.14,0,0,0.2159,1,16563,1,0
2025-08-11,1,10,5,1,1,0.5682,1,1,1,1,3,0,17,0,27,29,30.08,47.37,5216,0.14,1,1,0.0396,1,16563,1,1
2025-08-11,1,11,5,1,1,0.6309,1,1,1,1,3,1,6,1,27,29,50,64.49,3532,0.14,1,1,0.0281,1,16563,1,1
2025-08-11,1,12,5,1,1,0.4689,1,1,1,1,3,1,4,1,27,29,31.37,48.04,4851,0.02,1,1,0.06,1,16563,1,1
2025-08-11,2,1,5,0,1,0.4414,2,3,1,1,2,5,2,3,27,29,0,0,3156,0.22,0,0,0.1569,1,16563,1,0
2025-08-11,2,2,5,0,1,0.5124,2,2,1,1,1,6,2,3,28,29,0,0,5074,0.07,0,0,0.1892,1,16563,1,0
2025-08-11,2,3,5,0,1,0.3437,3,4,1,1,1,6,16,3,29,29,0,0,3591,0.19,0,0,0.1486,1,16563,1,0
2025-08-11,2,4,5,0,1,0.4295,3,4,1,1,1,6,16,3,29,29,0,0,4332,0.18,0,0,0.1663,1,16563,1,0
2025-08-11,2,5,5,0,1,0.5779,4,3,1,1,1,8,16,5,30,29,0,0,4345,0.09,0,1,0.1822,1,16563,1,0
2025-08-11,2,6,5,0,1,0.4321,1,1,1,1,3,8,2,4,29,29,0,0,5167,0.07,1,1,0.067,1,16563,1,1
2025-08-11,2,7,5,0,1,0.6964,2,3,1,1,1,6,16,3,28,29,0,0,4467,0.22,0,1,0.2214,1,16563,1,0
2025-08-11,2,8,5,0,1,0.56,2,2,1,1,1,6,16,3,29,29,0,0,4766,0.15,0,1,0.174,1,16563,1,0
2025-08-11,2,9,5,0,1,0.6862,1,1,1,1,1,8,16,4,29,29,0,0,4207,0.24,1,1,0.0198,1,16563,1,1
2025-08-11,2,10,5,0,1,0.3923,1,1,1,1,1,8,16,4,29,29,0,0,3445,0.13,1,1,0.0776,1,16563,1,1
2025-08-11,2,11,5,0,1,0.5218,3,5,1,1,3,7,16,4,29,29,0,0,3966,0.12,0,0,0.1885,1,16563,1,0
2025-08-11,2,12,5,0,1,0.3757,2,3,1,1,3,8,16,4,28,29,0,0,5132,0.09,0,0,0.1567,1,16563,1,0
2025-08-11,4,1,5,0,1,0.3316,4,2,1,1,2,6,5,5,28,29,39.47,60.53,5290,0.2,0,0,0.1425,1,16563,1,0
2025-08-11,4,2,5,0,1,0.3679,3,3,1,1,3,6,5,5,28,29,29.73,45.95,3889,0.07,0,1,0.1332,1,16563,1,0
2025-08-11,4,3,5,0,1,0.5223,1,1,1,1,3,6,5,5,27,29,37.78,66.67,5252,0.14,1,1,0.0477,1,16563,1,1
2025-08-11,4,4,5,0,1,0.362,4,4,1,1,3,7,5,5,27,29,45,52.5,3507,0.26,0,0,0.1596,1,16563,1,0
2025-08-11,4,5,5,0,1,0.476,1,1,1,1,3,7,5,5,27,29,26.19,38.1,4452,0.16,1,1,0.0577,1,16563,1,1
2025-08-11,4,6,5,0,1,0.4196,4,5,1,1,3,7,5,5,28,29,30.95,50,3775,0.16,0,1,0.1417,1,16563,1,0
2025-08-11,4,7,5,0,1,0.3829,1,1,1,1,3,5,5,4,28,29,29.27,41.46,5063,0.2,1,1,0.0783,1,16563,1,1
2025-08-11,4,8,5,0,1,0.5835,1,1,1,1,2,5,5,4,28,29,25.58,37.21,3202,0.21,1,1,0.0353,1,16563,1,1
2025-08-11,4,9,5,0,1,0.5648,1,1,1,1,3,4,5,3,28,29,33.33,48.72,3662,0.05,1,1,0.0395,1,16563,1,1
2025-08-11,4,10,5,0,1,0.613,1,1,1,1,3,4,5,3,28,29,40.48,64.29,4335,0.11,1,1,0.0333,1,16563,1,1
2025-08-11,4,11,5,1,1,0.5395,1,1,1,1,2,6,5,4,28,29,42.5,55,3849,0.1,1,1,0.0452,1,16563,1,1
2025-08-11,4,12,5,1,1,0.5232,5,4,1,1,2,7,5,5,28,29,52.27,61.36,5217,0.12,0,0,0.2035,1,16563,1,0
2025-08-11,5,1,5,0,1,0.4303,3,4,1,1,3,3,11,2,28,28,40.74,61.73,4813,0.22,0,0,0.1559,1,16563,1,0
2025-08-11,5,2,5,0,1,0.4694,3,3,1,1,3,3,9,2,28,28,29.63,49.38,4779,0.17,0,0,0.1699,1,16563,1,0
2025-08-11,5,3,5,0,1,0.5214,1,1,1,1,3,4,9,2,28,28,59.04,71.08,5066,0.13,1,1,0.0494,1,16563,1,1
2025-08-11,5,4,5,0,1,0.4786,1,5,1,1,2,4,9,2,28,28,38.2,56.18,4728,0.22,1,1,0.059,1,16563,1,1
2025-08-11,5,5,5,0,1,0.3754,5,4,1,1,2,2,9,2,28,28,31.82,42.42,4186,0.27,0,0,0.1463,1,16563,1,0
2025-08-11,5,6,5,0,1,0.4647,5,4,1,1,2,3,9,2,28,28,28.77,43.84,4152,0.13,0,0,0.203,1,16563,1,0
2025-08-11,5,7,5,0,1,0.3851,6,4,1,1,2,3,9,2,29,28,28.57,38.96,4421,0.18,0,0,0.213,1,16563,1,0
2025-08-11,5,8,5,0,1,0.5528,1,1,1,1,2,2,9,2,29,28,53.09,70.37,4575,0.19,1,1,0.0448,1,16563,1,1
2025-08-11,5,9,5,0,1,0.6463,4,3,1,1,3,5,11,3,29,28,40.86,52.69,3613,0.22,0,0,0.2154,1,16563,1,0
2025-08-11,5,10,5,0,1,0.517,1,1,1,1,3,1,11,2,28,28,30.43,44.93,4083,0.15,1,1,0.0533,1,16563,1,1
2025-08-11,5,11,5,1,1,0.5322,1,1,1,1,2,2,11,2,29,28,30.56,41.67,4496,0.13,1,1,0.0458,1,16563,1,1
2025-08-11,5,12,5,1,1,0.4881,1,1,1,1,2,1,9,2,28,28,40.28,63.89,4075,0.12,1,1,0.055,1,16563,1,1
2025-08-11,6,1,2,0,1,0.4481,1,1,1,1,2,6,13,4,27,28,44.3,60.76,5129,0.25,1,1,0.062,1,16563,1,1
2025-08-11,6,2,2,0,1,0.459,6,3,1,1,2,5,13,3,27,28,46.15,58.97,3611,0.2,0,0,0.1945,1,16563,1,0
2025-08-11,6,3,2,0,1,0.4283,4,2,1,1,3,5,13,3,26,28,48.72,69.23,4627,0.1,0,0,0.1564,1,16563,1,0
2025-08-11,6,4,2,0,1,0.4516,1,5,1,1,3,5,13,3,26,28,30.43,52.17,3618,0.12,1,1,0.061,1,16563,1,1
2025-08-11,6,5,2,0,1,0.4088,3,2,1,1,3,5,13,3,27,28,26.32,40.79,4804,0.22,0,0,0.1545,1,16563,1,0
2025-08-11,6,6,2,0,1,0.4439,1,1,1,1,2,5,13,3,26,28,50.67,53.33,4530,0.08,1,1,0.063,1,16563,1,1
2025-08-11,6,7,2,0,1,0.4337,3,4,1,1,2,5,13,3,27,28,25.71,52.86,4123,0.23,0,1,0.1422,1,16563,1,0
2025-08-11,6,8,2,0,1,0.4301,1,1,1,1,2,5,13,3,27,28,25.64,46.15,3999,0.19,1,1,0.0681,1,16563,1,1
2025-08-11,6,9,2,0,1,0.4497,1,1,1,1,2,5,13,3,28,28,31.51,43.84,4546,0.19,1,1,0.0617,1,16563,1,1
2025-08-11,6,10,2,0,1,0.395,2,2,1,1,2,5,13,3,28,28,27.69,47.69,4758,0.08,0,1,0.1533,1,16563,1,0
2025-08-11,6,11,2,0,1,0.4926,5,4,1,1,2,5,13,3,27,27,38.24,57.35,4447,0.15,0,0,0.1994,1,16563,1,0
2025-08-11,6,12,2,0,1,0.392,1,1,1,1,2,5,13,3,27,28,28.36,41.79,4456,0.14,1,1,0.0755,1,16563,1,1
2025-08-11,7,1,5,0,1,0.4054,3,3,1,1,2,5,13,2,27,27,0,0,4139,0.19,0,0,0.1507,1,16563,1,0
2025-08-11,7,2,5,0,1,0.4336,1,1,1,1,2,5,13,3,27,27,11.11,33.33,3712,0.11,1,1,0.0678,1,16563,1,1
2025-08-11,7,3,5,0,1,0.408,3,4,1,1,2,4,13,2,27,27,45.45,68.18,3893,0.21,0,1,0.1439,1,16563,1,0
2025-08-11,7,4,5,0,1,0.3854,3,3,1,1,2,2,13,1,27,27,50,60,3690,0.15,0,1,0.1235,1,16563,1,0
2025-08-11,7,5,5,1,1,0.4006,5,3,1,1,2,3,13,1,27,27,66.67,66.67,5061,0.24,0,1,0.1309,1,16563,1,0
2025-08-11,7,6,5,1,1,0.5309,1,1,1,1,2,3,13,1,27,27,40,70,4793,0.08,1,1,0.0454,1,16563,1,1
2025-08-11,7,7,5,1,1,0.4666,1,1,1,1,2,2,9,1,27,27,50,80,3988,0.02,1,1,0.0649,1,16563,1,1
2025-08-11,7,8,5,1,1,0.5305,1,1,1,1,2,4,13,2,27,27,0,0,4630,0.22,1,1,0.047,1,16563,1,1
2025-08-11,7,9,5,1,1,0.5012,5,4,1,1,2,5,13,3,27,27,12.5,12.5,4043,0.23,0,0,0.1831,1,16563,1,0
2025-08-11,7,10,5,1,1,0.5063,1,1,1,1,2,2,13,1,27,27,44.44,55.56,4118,0.07,1,1,0.0518,1,16563,1,1
2025-08-11,7,11,5,1,1,0.529,1,1,1,1,2,4,13,2,27,27,36.36,72.73,4914,0.12,1,1,0.0468,1,16563,1,1
2025-08-11,7,12,5,1,1,0.4362,1,1,1,1,2,1,13,0,27,27,33.33,55.56,4276,0.24,1,1,0.0689,1,16563,1,1
2025-08-11,8,1,5,0,1,0.7128,4,3,1,1,2,1,5,0,27,29,31.61,43.1,5125,0.25,0,0,0.2354,1,16563,1,0
2025-08-11,8,2,5,0,1,0.6034,1,1,1,1,2,1,7,0,28,29,41.9,57.54,4215,0.11,1,1,0.0361,1,16563,1,1
2025-08-11,8,3,5,0,1,0.4986,5,4,1,1,2,1,7,0,28,29,38.07,52.27,3934,0.12,0,0,0.1824,1,16563,1,0
2025-08-11,8,4,5,0,1,0.4601,3,2,1,1,2,2,9,0,28,29,32.37,46.24,4231,0.28,0,0,0.1679,1,16563,1,0
2025-08-11,8,5,5,0,1,0.4492,4,3,1,1,2,2,9,0,28,29,34.09,50.57,4457,0.25,0,0,0.1655,1,16563,1,0
2025-08-11,8,6,5,0,1,0.588,1,1,1,1,2,3,9,1,28,29,36.6,50,4983,0.09,1,1,0.0354,1,16563,1,1
2025-08-11,8,7,5,0,1,0.4115,4,2,1,1,2,2,7,1,28,29,29.61,46.93,3637,0.13,0,1,0.1278,1,16563,1,0
