racer_id,racer_name,actual_kimarite,wins_with_this_kimarite,total_wins,pct_of_wins,low_sample
3662,大庭 元明,3,16,60,0.2667,0
3662,大庭 元明,4,8,60,0.1333,0
3662,大庭 元明,5,4,60,0.0667,0
3663,木山 和幸,1,30,51,0.5882,0
3663,木山 和幸,2,6,51,0.1176,0
3663,木山 和幸,3,5,51,0.098,0
3663,木山 和幸,4,7,51,0.1373,0
3663,木山 和幸,5,3,51,0.0588,0
3664,鈴木 賢一,1,21,40,0.525,0
3664,鈴木 賢一,2,7,40,0.175,0
3664,鈴木 賢一,3,8,40,0.2,0
3664,鈴木 賢一,4,2,40,0.05,0
3664,鈴木 賢一,5,2,40,0.05,0
3679,飯島 昌弘,1,54,75,0.72,0
3679,飯島 昌弘,2,7,75,0.0933,0
3679,飯島 昌弘,3,9,75,0.12,0
3679,飯島 昌弘,4,1,75,0.0133,0
3679,飯島 昌弘,5,4,75,0.0533,0
3680,森林 太,1,7,22,0.3182,0
3680,森林 太,2,1,22,0.0455,0
3680,森林 太,3,7,22,0.3182,0
3680,森林 太,4,4,22,0.1818,0
3680,森林 太,5,3,22,0.1364,0
3681,山谷 央,1,18,37,0.4865,0
3681,山谷 央,2,7,37,0.1892,0
3681,山谷 央,3,2,37,0.0541,0
3681,山谷 央,4,6,37,0.1622,0
3681,山谷 央,5,4,37,0.1081,0
3684,清水 攻二,1,28,51,0.549,0
3684,清水 攻二,2,8,51,0.1569,0
3684,清水 攻二,3,6,51,0.1176,0
3684,清水 攻二,4,5,51,0.098,0
3684,清水 攻二,5,4,51,0.0784,0
3685,荒井 輝年,1,15,40,0.375,0
3685,荒井 輝年,2,1,40,0.025,0
3685,荒井 輝年,3,8,40,0.2,0
3685,荒井 輝年,4,11,40,0.275,0
3685,荒井 輝年,5,5,40,0.125,0
3686,鳥居塚 孝博,1,37,64,0.5781,0
3686,鳥居塚 孝博,2,8,64,0.125,0
3686,鳥居塚 孝博,3,11,64,0.1719,0
3686,鳥居塚 孝博,4,4,64,0.0625,0
3686,鳥居塚 孝博,5,4,64,0.0625,0
3687,花田 和明,1,23,33,0.697,0
3687,花田 和明,2,5,33,0.1515,0
3687,花田 和明,3,3,33,0.0909,0
3687,花田 和明,4,1,33,0.0303,0
3687,花田 和明,5,1,33,0.0303,0
3690,河合 三弘,1,12,28,0.4286,0
3690,河合 三弘,2,5,28,0.1786,0
3690,河合 三弘,3,6,28,0.2143,0
3690,河合 三弘,4,2,28,0.0714,0
3690,河合 三弘,5,3,28,0.1071,0
3692,竹腰 正樹,1,22,40,0.55,0
3692,竹腰 正樹,2,4,40,0.1,0
3692,竹腰 正樹,3,13,40,0.325,0
3692,竹腰 正樹,5,1,40,0.025,0
3696,白井 友晴,1,11,26,0.4231,0
3696,白井 友晴,2,2,26,0.0769,0
3696,白井 友晴,3,6,26,0.2308,0
3696,白井 友晴,4,3,26,0.1154,0
3696,白井 友晴,5,3,26,0.1154,0
3696,白井 友晴,6,1,26,0.0385,0
3699,富永 正人,1,6,24,0.25,0
3699,富永 正人,2,7,24,0.2917,0
3699,富永 正人,3,8,24,0.3333,0
3699,富永 正人,4,2,24,0.0833,0
3699,富永 正人,5,1,24,0.0417,0
3701,大西 隆洋,1,8,17,0.4706,1
3701,大西 隆洋,2,1,17,0.0588,1
3701,大西 隆洋,3,4,17,0.2353,1
3701,大西 隆洋,4,2,17,0.1176,1
3701,大西 隆洋,5,2,17,0.1176,1
3703,鳥飼 眞,1,28,62,0.4516,0
3703,鳥飼 眞,2,7,62,0.1129,0
3703,鳥飼 眞,3,7,62,0.1129,0
3703,鳥飼 眞,4,8,62,0.129,0
3703,鳥飼 眞,5,11,62,0.1774,0
3703,鳥飼 眞,6,1,62,0.0161,0
3704,本部 めぐみ,1,6,10,0.6,1
3704,本部 めぐみ,3,4,10,0.4,1
3708,岡部 貴司,1,20,35,0.5714,0
3708,岡部 貴司,2,1,35,0.0286,0
3708,岡部 貴司,3,7,35,0.2,0
3708,岡部 貴司,4,4,35,0.1143,0
3708,岡部 貴司,5,3,35,0.0857,0
3710,吉永 泰弘,1,11,25,0.44,0
3710,吉永 泰弘,2,6,25,0.24,0
3710,吉永 泰弘,3,3,25,0.12,0
3710,吉永 泰弘,4,3,25,0.12,0
3710,吉永 泰弘,5,2,25,0.08,0
3711,江本 真治,1,42,74,0.5676,0
3711,江本 真治,2,7,74,0.0946,0
3711,江本 真治,3,7,74,0.0946,0
3711,江本 真治,4,13,74,0.1757,0
3711,江本 真治,5,5,74,0.0676,0
3712,淺香 文武,1,27,36,0.75,0
3712,淺香 文武,2,3,36,0.0833,0
3712,淺香 文武,3,2,36,0.0556,0
3712,淺香 文武,4,4,36,0.1111,0
3713,伊藤 誠二,1,30,65,0.4615,0
3713,伊藤 誠二,2,6,65,0.0923,0
3713,伊藤 誠二,3,14,65,0.2154,0
3713,伊藤 誠二,4,6,65,0.0923,0
3713,伊藤 誠二,5,8,65,0.1231,0
3713,伊藤 誠二,6,1,65,0.0154,0
3714,梶原 正,1,17,30,0.5667,0
3714,梶原 正,2,3,30,0.1,0
3714,梶原 正,3,6,30,0.2,0
3714,梶原 正,4,3,30,0.1,0
3714,梶原 正,5,1,30,0.0333,0
3715,倉尾 大介,1,16,30,0.5333,0
3715,倉尾 大介,2,8,30,0.2667,0
3715,倉尾 大介,3,4,30,0.1333,0
3715,倉尾 大介,5,2,30,0.0667,0
3716,石渡 鉄兵,1,39,71,0.5493,0
3716,石渡 鉄兵,2,3,71,0.0423,0
3716,石渡 鉄兵,3,18,71,0.2535,0
3716,石渡 鉄兵,4,8,71,0.1127,0
3716,石渡 鉄兵,5,2,71,0.0282,0
3716,石渡 鉄兵,6,1,71,0.0141,0
3717,立間 充宏,1,24,40,0.6,0
3717,立間 充宏,2,5,40,0.125,0
3717,立間 充宏,3,5,40,0.125,0
3717,立間 充宏,4,6,40,0.15,0
3718,伊達 正利,1,27,37,0.7297,0
3718,伊達 正利,2,5,37,0.1351,0
3718,伊達 正利,3,5,37,0.1351,0
3719,辻 栄蔵,1,44,72,0.6111,0
3719,辻 栄蔵,2,9,72,0.125,0
3719,辻 栄蔵,3,4,72,0.0556,0
3719,辻 栄蔵,4,11,72,0.1528,0
3719,辻 栄蔵,5,4,72,0.0556,0
3721,守田 俊介,1,57,106,0.5377,0
3721,守田 俊介,2,15,106,0.1415,0
3721,守田 俊介,3,14,106,0.1321,0
3721,守田 俊介,4,14,106,0.1321,0
3721,守田 俊介,5,5,106,0.0472,0
3721,守田 俊介,6,1,106,0.0094,0
3722,西村 秀樹,1,4,11,0.3636,1
3722,西村 秀樹,2,2,11,0.1818,1
3722,西村 秀樹,3,4,11,0.3636,1
3722,西村 秀樹,5,1,11,0.0909,1
3726,桂林 寛,1,4,16,0.25,1
3726,桂林 寛,2,3,16,0.1875,1
3726,桂林 寛,3,6,16,0.375,1
3726,桂林 寛,4,1,16,0.0625,1
3726,桂林 寛,5,1,16,0.0625,1
3726,桂林 寛,6,1,16,0.0625,1
3730,塩崎 優司,1,17,31,0.5484,0
3730,塩崎 優司,2,1,31,0.0323,0
3730,塩崎 優司,3,7,31,0.2258,0
3730,塩崎 優司,4,3,31,0.0968,0
3730,塩崎 優司,5,3,31,0.0968,0
3731,高濱 芳久,1,17,32,0.5312,0
3731,高濱 芳久,2,9,32,0.2812,0
3731,高濱 芳久,3,2,32,0.0625,0
3731,高濱 芳久,4,1,32,0.0312,0
3731,高濱 芳久,5,3,32,0.0938,0
3736,岡本 猛,1,5,9,0.5556,1
3736,岡本 猛,3,4,9,0.4444,1
3737,上平 真二,1,47,82,0.5732,0
3737,上平 真二,2,10,82,0.122,0
3737,上平 真二,3,9,82,0.1098,0
3737,上平 真二,4,9,82,0.1098,0
3737,上平 真二,5,6,82,0.0732,0
3737,上平 真二,6,1,82,0.0122,0
3740,大澤 普司,1,42,91,0.4615,0
3740,大澤 普司,2,10,91,0.1099,0
3740,大澤 普司,3,15,91,0.1648,0
3740,大澤 普司,4,17,91,0.1868,0
3740,大澤 普司,5,7,91,0.0769,0
3741,松尾 基成,1,12,14,0.8571,1
3741,松尾 基成,2,1,14,0.0714,1
3741,松尾 基成,3,1,14,0.0714,1
3742,宮地 秀祈,1,11,23,0.4783,0
3742,宮地 秀祈,2,3,23,0.1304,0
3742,宮地 秀祈,3,3,23,0.1304,0
3742,宮地 秀祈,4,4,23,0.1739,0
3742,宮地 秀祈,5,2,23,0.087,0
3743,林 美憲,1,43,83,0.5181,0
3743,林 美憲,2,5,83,0.0602,0
3743,林 美憲,3,18,83,0.2169,0
3743,林 美憲,4,9,83,0.1084,0
3743,林 美憲,5,8,83,0.0964,0
3744,徳増 秀樹,1,66,122,0.541,0
3744,徳増 秀樹,2,21,122,0.1721,0
3744,徳増 秀樹,3,10,122,0.082,0
3744,徳増 秀樹,4,16,122,0.1311,0
3744,徳増 秀樹,5,6,122,0.0492,0
3744,徳増 秀樹,6,3,122,0.0246,0
3745,橋本 年光,1,19,31,0.6129,0
3745,橋本 年光,2,5,31,0.1613,0
3745,橋本 年光,3,2,31,0.0645,0
3745,橋本 年光,4,4,31,0.129,0
3745,橋本 年光,5,1,31,0.0323,0
3746,岡瀬 正人,1,44,68,0.6471,0
3746,岡瀬 正人,2,12,68,0.1765,0
3746,岡瀬 正人,3,1,68,0.0147,0
3746,岡瀬 正人,4,4,68,0.0588,0
3746,岡瀬 正人,5,7,68,0.1029,0
3747,國崎 良春,1,22,41,0.5366,0
3747,國崎 良春,2,6,41,0.1463,0
3747,國崎 良春,3,2,41,0.0488,0
3747,國崎 良春,4,8,41,0.1951,0
3747,國崎 良春,5,3,41,0.0732,0
3748,小黒 竜吾,1,7,16,0.4375,1
3748,小黒 竜吾,2,3,16,0.1875,1
3748,小黒 竜吾,3,2,16,0.125,1
3748,小黒 竜吾,4,4,16,0.25,1
3752,宇土 泰就,1,9,19,0.4737,1
3752,宇土 泰就,2,3,19,0.1579,1
3752,宇土 泰就,3,3,19,0.1579,1
3752,宇土 泰就,4,3,19,0.1579,1
3752,宇土 泰就,5,1,19,0.0526,1
3757,畑 和宏,1,20,38,0.5263,0
3757,畑 和宏,2,3,38,0.0789,0
3757,畑 和宏,3,10,38,0.2632,0
3757,畑 和宏,4,2,38,0.0526,0
3757,畑 和宏,5,3,38,0.0789,0
3761,山本 光雄,1,23,42,0.5476,0
3761,山本 光雄,2,5,42,0.119,0
3761,山本 光雄,3,5,42,0.119,0
3761,山本 光雄,4,7,42,0.1667,0
3761,山本 光雄,5,2,42,0.0476,0
3769,佐竹 恒彦,1,23,35,0.6571,0
3769,佐竹 恒彦,2,2,35,0.0571,0
3769,佐竹 恒彦,3,4,35,0.1143,0
3769,佐竹 恒彦,4,1,35,0.0286,0
3769,佐竹 恒彦,5,5,35,0.1429,0
3771,折下 寛法,1,26,48,0.5417,0
3771,折下 寛法,2,4,48,0.0833,0
3771,折下 寛法,3,5,48,0.1042,0
3771,折下 寛法,4,9,48,0.1875,0
3771,折下 寛法,5,4,48,0.0833,0
3772,一柳 和孝,1,21,32,0.6562,0
3772,一柳 和孝,2,2,32,0.0625,0
3772,一柳 和孝,3,5,32,0.1562,0
3772,一柳 和孝,4,2,32,0.0625,0
3772,一柳 和孝,5,2,32,0.0625,0
3773,津留 浩一郎,1,16,27,0.5926,0
3773,津留 浩一郎,2,3,27,0.1111,0
3773,津留 浩一郎,3,5,27,0.1852,0
3773,津留 浩一郎,4,1,27,0.037,0
3773,津留 浩一郎,5,2,27,0.0741,0
3775,泉 啓文,1,8,20,0.4,0
3775,泉 啓文,2,2,20,0.1,0
3775,泉 啓文,3,3,20,0.15,0
3775,泉 啓文,4,5,20,0.25,0
3775,泉 啓文,5,2,20,0.1,0
3776,横井 健太,1,2,7,0.2857,1
3776,横井 健太,2,1,7,0.1429,1
3776,横井 健太,3,1,7,0.1429,1
3776,横井 健太,4,1,7,0.1429,1
3776,横井 健太,5,1,7,0.1429,1
3776,横井 健太,6,1,7,0.1429,1
3777,樋口 亮,1,34,68,0.5,0
3777,樋口 亮,2,8,68,0.1176,0
3777,樋口 亮,3,11,68,0.1618,0
3777,樋口 亮,4,9,68,0.1324,0
3777,樋口 亮,5,6,68,0.0882,0
3778,安達 美帆,1,4,7,0.5714,1
3778,安達 美帆,2,1,7,0.1429,1
3778,安達 美帆,3,2,7,0.2857,1
3779,原田 幸哉,1,54,96,0.5625,0
3779,原田 幸哉,2,7,96,0.0729,0
3779,原田 幸哉,3,19,96,0.1979,0
3779,原田 幸哉,4,10,96,0.1042,0
3779,原田 幸哉,5,4,96,0.0417,0
3779,原田 幸哉,6,2,96,0.0208,0
3783,瓜生 正義,1,36,79,0.4557,0
3783,瓜生 正義,2,13,79,0.1646,0
3783,瓜生 正義,3,12,79,0.1519,0
3783,瓜生 正義,4,9,79,0.1139,0
3783,瓜生 正義,5,9,79,0.1139,0
3784,中島 友和,1,15,37,0.4054,0
3784,中島 友和,2,3,37,0.0811,0
3784,中島 友和,3,10,37,0.2703,0
3784,中島 友和,4,8,37,0.2162,0
3784,中島 友和,5,1,37,0.027,0
3787,天野 誠,1,7,11,0.6364,1
3787,天野 誠,3,3,11,0.2727,1
3787,天野 誠,5,1,11,0.0909,1
3788,一宮 稔弘,1,21,45,0.4667,0
3788,一宮 稔弘,2,6,45,0.1333,0
3788,一宮 稔弘,3,13,45,0.2889,0
3788,一宮 稔弘,4,3,45,0.0667,0
3788,一宮 稔弘,5,2,45,0.0444,0
3790,佐口 達也,1,11,20,0.55,0
3790,佐口 達也,2,1,20,0.05,0
3790,佐口 達也,3,4,20,0.2,0
3790,佐口 達也,4,2,20,0.1,0
3790,佐口 達也,5,1,20,0.05,0
3790,佐口 達也,6,1,20,0.05,0
3792,田中 豪,1,25,56,0.4464,0
3792,田中 豪,2,6,56,0.1071,0
3792,田中 豪,3,12,56,0.2143,0
3792,田中 豪,4,8,56,0.1429,0
3792,田中 豪,5,5,56,0.0893,0
3793,高橋 真吾,1,12,22,0.5455,0
3793,高橋 真吾,2,6,22,0.2727,0
3793,高橋 真吾,3,2,22,0.0909,0
3793,高橋 真吾,5,2,22,0.0909,0
3796,長野 道臣,1,14,29,0.4828,0
3796,長野 道臣,2,9,29,0.3103,0
3796,長野 道臣,3,3,29,0.1034,0
3796,長野 道臣,4,2,29,0.069,0
3796,長野 道臣,5,1,29,0.0345,0
3797,岩井 繁,1,8,13,0.6154,1
3797,岩井 繁,2,2,13,0.1538,1
3797,岩井 繁,4,2,13,0.1538,1
3797,岩井 繁,5,1,13,0.0769,1
3800,牧 宏次,1,22,37,0.5946,0
3800,牧 宏次,2,6,37,0.1622,0
3800,牧 宏次,3,3,37,0.0811,0
3800,牧 宏次,4,4,37,0.1081,0
3800,牧 宏次,5,2,37,0.0541,0
3801,五反田 忍,1,14,27,0.5185,0
3801,五反田 忍,2,1,27,0.037,0
3801,五反田 忍,3,11,27,0.4074,0
3801,五反田 忍,4,1,27,0.037,0
3802,森岡 まき,4,2,2,1.0,1
3804,中渡 修作,1,12,32,0.375,0
3804,中渡 修作,2,8,32,0.25,0
3804,中渡 修作,3,3,32,0.0938,0
3804,中渡 修作,4,5,32,0.1562,0
3804,中渡 修作,5,4,32,0.125,0
3805,高橋 英之,1,18,35,0.5143,0
3805,高橋 英之,2,3,35,0.0857,0
3805,高橋 英之,3,8,35,0.2286,0
3805,高橋 英之,4,6,35,0.1714,0
3807,岡部 哲,1,15,26,0.5769,0
3807,岡部 哲,2,4,26,0.1538,0
3807,岡部 哲,3,4,26,0.1538,0
3807,岡部 哲,4,2,26,0.0769,0
3807,岡部 哲,5,1,26,0.0385,0
3808,秋田 健太郎,1,12,17,0.7059,1
